Porosity,Resistivity,Water_Saturation
0.19859,6.15,1.0
0.19859,6.36,1.0
0.19859,6.36,1.0
0.20003,6.36,1.0
0.19333,6.36,1.0
0.19333,6.36,1.0
0.19333,5.23,1.0
0.13192000000000004,5.23,1.0
0.13192000000000004,5.23,1.0
0.13192000000000004,4.99,1.0
0.13192000000000004,5.78,1.0
0.13216000000000003,5.15,1.0
0.13216000000000003,5.15,1.0
0.13216000000000003,5.9,1.0
0.13216000000000003,5.28,1.0
0.12789,4.77,1.0
0.12364000000000003,5.85,1.0
0.12364000000000003,5.23,1.0
0.12364000000000003,6.37,1.0
0.12364000000000003,5.71,1.0
0.11604,5.06,1.0
0.11604,5.85,1.0
0.11604,5.28,1.0
0.11604,5.85,1.0
0.11486,5.38,1.0
0.11486,4.91,1.0
0.11744,5.41,1.0
0.11744,5.02,1.0
0.11744,5.57,1.0
0.20605,5.25,1.0
0.20605,5.9,1.0
0.20605,5.64,1.0
0.20605,6.36,1.0
0.18776,6.2,1.0
0.18776,5.89,1.0
0.18776,6.81,1.0
0.18776,6.57,1.0
0.17001,6.17,1.0
0.17001,7.15,1.0
0.17001,6.8,1.0
0.17001,7.519999999999999,1.0
0.14489,7.259999999999998,1.0
0.14489,6.8,1.0
0.14489,7.54,1.0
0.14489,7.11,1.0
0.14489,6.51,1.0
0.14997,7.14,1.0
0.14997,6.56,1.0
0.14707,5.86,1.0
0.14707,6.36,1.0
0.16256,5.68,0.97987
0.16256,4.94,0.97987
0.16256,5.37,0.97987
0.16256,4.71,0.97987
0.14904,4.99,0.79274
0.14904,4.47,0.79274
0.14904,3.93,0.79274
0.14904,4.39,0.79274
0.14904,4.04,0.79274
0.15946,3.68,0.7915999999999999
0.15946,4.47,0.7915999999999999
0.15946,4.37,0.7915999999999999
0.15946,4.29,0.7915999999999999
0.148,4.26,0.79005
0.23114,6.18,0.7791099999999999
0.23114,6.39,0.7791099999999999
0.23114,6.45,0.7791099999999999
0.23355,9.48,0.30969
0.23355,9.38,0.30969
0.23355,9.08,0.30969
0.2278,12.4,0.7707899999999999
0.2278,11.77,0.7707899999999999
0.23158,11.07,0.17646
0.23158,13.13,0.17646
0.23158,11.8,0.17646
0.23158,13.63,0.17646
0.22888,13.63,0.11962
0.22888,11.62,0.11962
0.22888,13.62,0.11962
0.22888,13.62,0.11962
0.23235,12.36,0.1587
0.24777,14.41,0.08260499999999998
0.13841,9.49,1.0
0.13841,9.49,1.0
0.13841,9.49,1.0
0.13841,9.49,1.0
0.15717,9.49,1.0
0.15717,9.49,1.0
0.15717,9.49,1.0
0.15717,9.49,1.0
0.1602,9.49,1.0
0.16098,8.62,1.0
0.16098,8.62,1.0
0.16098,8.49,1.0
0.16098,8.49,1.0
0.17816,8.49,1.0
0.17816,8.49,1.0
0.17816,8.49,1.0
0.17816,8.49,1.0
0.19859,8.49,1.0
0.19859,6.15,1.0
0.19859,6.36,1.0
0.18671,6.36,1.0
0.19333,6.36,1.0
0.19333,6.36,1.0
0.19333,6.36,1.0
0.19333,5.23,1.0
0.18218,5.23,1.0
0.18218,5.23,1.0
0.13192000000000004,4.99,1.0
0.13192000000000004,5.78,1.0
0.13192000000000004,5.15,1.0
0.13216000000000003,5.15,1.0
0.12789,5.9,1.0
0.12789,5.28,1.0
0.12789,4.77,1.0
0.12364000000000003,5.85,1.0
0.12364000000000003,5.23,1.0
0.12364000000000003,6.37,1.0
0.12364000000000003,5.71,1.0
0.11604,5.06,1.0
0.11604,5.85,1.0
0.11604,5.28,1.0
0.11604,5.85,1.0
0.114,5.38,1.0
0.11744,5.75,1.0
0.11744,5.41,1.0
0.21265,5.02,1.0
0.21265,5.57,1.0
0.20605,5.25,1.0
0.20605,5.9,1.0
0.20605,5.64,1.0
0.20605,6.36,1.0
0.18776,6.2,1.0
0.18776,5.89,1.0
0.18104,6.81,1.0
0.18104,6.57,1.0
0.18104,6.17,1.0
0.17001,7.15,1.0
0.17001,6.8,1.0
0.17001,6.3,1.0
0.17001,7.259999999999998,1.0
0.14489,6.8,1.0
0.14489,6.19,1.0
0.14489,7.11,1.0
0.14489,6.51,1.0
0.14707,7.14,1.0
0.14707,6.56,1.0
0.14707,5.86,1.0
0.14707,6.36,1.0
0.16256,5.68,0.97987
0.16256,4.94,0.97987
0.16256,5.37,0.97987
0.16256,4.71,0.97987
0.16256,4.99,0.97987
0.14904,4.47,0.79274
0.14904,3.93,0.79274
0.15977,4.39,0.79363
0.15977,4.04,0.79363
0.15946,3.68,0.7915999999999999
0.15946,4.47,0.7915999999999999
0.15946,4.37,0.7915999999999999
0.15946,4.29,0.7915999999999999
0.148,4.26,0.79005
0.23114,6.18,0.7791099999999999
0.23114,6.39,0.7791099999999999
0.23114,6.45,0.7791099999999999
0.22589,9.48,0.77619
0.2278,9.38,0.7707899999999999
0.2278,9.08,0.7707899999999999
0.2278,12.4,0.7707899999999999
0.2278,11.77,0.7707899999999999
0.23158,11.07,0.17646
0.23158,13.13,0.17646
0.23158,11.8,0.17646
0.23158,13.63,0.17646
0.22888,13.63,0.11962
0.22888,11.62,0.11962
0.23198,13.62,0.15581
0.23198,13.62,0.15581
0.23198,12.36,0.15581
0.13052,14.41,0.20404
0.13841,9.49,1.0
0.13841,9.49,1.0
0.13841,9.49,1.0
0.13841,9.49,1.0
0.15717,9.49,1.0
0.15717,9.49,1.0
0.15717,9.49,1.0
0.15314,9.49,1.0
0.15314,9.49,1.0
0.16098,9.49,1.0
0.16098,8.62,1.0
0.16098,8.49,1.0
0.16098,8.49,1.0
0.17816,8.49,1.0
0.17816,8.49,1.0
0.17816,8.49,1.0
0.17816,8.49,1.0
0.18671,8.49,1.0
0.18671,8.49,1.0
0.18671,6.36,1.0
0.18671,6.36,1.0
0.18671,6.36,1.0
0.19333,6.36,1.0
0.19333,6.36,1.0
0.19333,5.23,1.0
0.19333,5.23,1.0
0.18218,5.23,1.0
0.18218,4.99,1.0
0.19351,5.78,1.0
0.12473,5.15,1.0
0.12789,5.15,1.0
0.12789,5.9,1.0
0.12789,5.28,1.0
0.12789,4.77,1.0
0.12364000000000003,5.85,1.0
0.12364000000000003,5.23,1.0
0.12364000000000003,6.37,1.0
0.12364000000000003,5.71,1.0
0.12364000000000003,6.39,1.0
0.114,5.85,1.0
0.114,5.28,1.0
0.114,5.85,1.0
0.114,5.38,1.0
0.21265,5.75,1.0
0.21265,5.41,1.0
0.21265,5.02,1.0
0.21265,5.57,1.0
0.20605,5.25,1.0
0.20605,5.9,1.0
0.20605,5.64,1.0
0.1969,6.36,1.0
0.1969,6.2,1.0
0.18104,5.89,1.0
0.18104,6.81,1.0
0.18104,6.57,1.0
0.18104,6.17,1.0
0.17001,7.15,1.0
0.17001,6.8,1.0
0.17001,6.3,1.0
0.17001,7.259999999999998,1.0
0.14489,6.8,1.0
0.15146,6.19,1.0
0.15146,7.11,1.0
0.15146,6.51,1.0
0.15146,5.81,1.0
0.14707,6.56,1.0
0.14707,5.86,1.0
0.14707,6.36,1.0
0.14707,5.68,1.0
0.16256,4.94,0.97987
0.16256,5.37,0.97987
0.16256,4.71,0.97987
0.1491,4.03,0.90621
0.15977,4.47,0.79363
0.15977,3.93,0.79363
0.15977,4.39,0.79363
0.15977,4.04,0.79363
0.15946,3.68,0.7915999999999999
0.15946,3.36,0.7915999999999999
0.15946,4.37,0.7915999999999999
0.15946,4.29,0.7915999999999999
0.15946,4.26,0.7915999999999999
0.23114,6.18,0.7791099999999999
0.22589,6.39,0.77619
0.22589,6.45,0.77619
0.22589,9.48,0.77619
0.2278,9.38,0.7707899999999999
0.2278,9.08,0.7707899999999999
0.2278,12.4,0.7707899999999999
0.2278,11.77,0.7707899999999999
0.23158,11.07,0.17646
0.23158,13.13,0.17646
0.23158,11.8,0.17646
0.23158,13.63,0.17646
0.24389,13.63,0.45406
0.23198,11.62,0.15581
0.23198,13.62,0.15581
0.23198,13.62,0.15581
0.12821,12.36,0.12859000000000004
0.13052,14.41,0.20404
0.13841,9.3,1.0
0.13661000000000004,9.3,1.0
0.13661000000000004,9.3,1.0
0.13661000000000004,9.3,1.0
0.13339,9.3,1.0
0.14435,9.3,1.0
0.14435,9.3,1.0
0.15314,9.3,1.0
0.15314,9.3,1.0
0.16098,9.3,1.0
0.16098,8.48,1.0
0.16098,8.4,1.0
0.16098,8.4,1.0
0.17816,8.4,1.0
0.17816,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.18671,8.4,1.0
0.18671,6.42,1.0
0.18671,6.42,1.0
0.18671,6.42,1.0
0.19333,6.42,1.0
0.19333,6.42,1.0
0.19333,6.72,1.0
0.19333,5.54,1.0
0.19351,5.54,1.0
0.19351,5.27,1.0
0.19351,5.27,1.0
0.19351,5.42,1.0
0.19351,5.42,1.0
0.19201,6.06,1.0
0.19201,5.45,1.0
0.19201,6.6,1.0
0.19201,6.03,1.0
0.18568,5.47,1.0
0.18568,6.48,1.0
0.18577,5.86,1.0
0.18577,6.58,1.0
0.2202,6.03,1.0
0.2202,5.46,1.0
0.2202,6.16,1.0
0.2202,5.63,1.0
0.21265,6.26,1.0
0.21265,5.8,1.0
0.21265,6.44,1.0
0.21265,6.09,1.0
0.21265,5.65,1.0
0.1969,6.57,1.0
0.1969,6.2,1.0
0.1969,7.15,1.0
0.1969,6.91,1.0
0.18104,6.51,1.0
0.18104,7.59,1.0
0.18104,7.32,1.0
0.18104,6.87,1.0
0.17001,7.84,1.0
0.17001,7.519999999999999,1.0
0.17001,7.01,1.0
0.1632,7.86,1.0
0.1632,7.46,1.0
0.15146,6.88,1.0
0.15146,7.63,1.0
0.15146,7.11,1.0
0.15146,6.45,1.0
0.14707,7.11,1.0
0.14707,6.49,1.0
0.14707,6.9,1.0
0.14707,6.33,1.0
0.1491,5.66,0.90621
0.1491,6.11,0.90621
0.1491,5.52,0.90621
0.1491,4.87,0.90621
0.1491,5.45,0.90621
0.15977,4.93,0.79363
0.15977,5.57,0.79363
0.15977,5.25,0.79363
0.15977,4.89,0.79363
0.15946,4.51,0.7915999999999999
0.15946,5.76,0.7915999999999999
0.14078,5.62,0.78854
0.14078,5.44,0.78854
0.14967,7.36,0.78883
0.22589,7.349999999999999,0.77619
0.22589,7.19,0.77619
0.22589,9.78,0.77619
0.2278,9.54,0.7707899999999999
0.2278,9.15,0.7707899999999999
0.2278,11.84,0.7707899999999999
0.2278,11.36,0.7707899999999999
0.2278,10.78,0.7707899999999999
0.24389,12.45,0.45406
0.24389,11.44,0.45406
0.24389,12.71,0.45406
0.24389,12.71,0.45406
0.23198,11.25,0.15581
0.23198,12.35,0.15581
0.12821,12.35,0.12859000000000004
0.12821,11.6,0.12859000000000004
0.13052,13.25,0.20404
0.12558,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.14435,9.3,1.0
0.14435,9.3,1.0
0.14435,9.3,1.0
0.14435,9.3,1.0
0.16098,9.3,1.0
0.16098,8.48,1.0
0.16098,8.4,1.0
0.16135,8.4,1.0
0.16135,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.18671,8.4,1.0
0.18671,6.42,1.0
0.18671,6.42,1.0
0.18671,6.42,1.0
0.19333,6.42,1.0
0.19571,6.42,1.0
0.19571,6.72,1.0
0.19571,5.54,1.0
0.19571,5.54,1.0
0.19351,5.27,1.0
0.19351,5.27,1.0
0.19351,5.42,1.0
0.19351,5.42,1.0
0.19201,6.06,1.0
0.19201,5.45,1.0
0.19201,6.6,1.0
0.18667,6.03,1.0
0.18577,5.47,1.0
0.18577,6.48,1.0
0.18577,5.86,1.0
0.18577,6.58,1.0
0.18577,6.03,1.0
0.2202,6.6,1.0
0.2202,6.16,1.0
0.2202,5.63,1.0
0.2202,6.26,1.0
0.21265,5.8,1.0
0.22809,6.44,1.0
0.22809,6.09,1.0
0.22809,5.65,1.0
0.1969,6.57,1.0
0.1969,6.2,1.0
0.1969,5.74,1.0
0.1969,6.91,1.0
0.18104,6.51,1.0
0.18104,7.59,1.0
0.18104,7.32,1.0
0.18104,6.87,1.0
0.1753,7.84,1.0
0.1632,7.519999999999999,1.0
0.1632,7.01,1.0
0.1632,7.86,1.0
0.1632,7.46,1.0
0.15146,6.88,1.0
0.15146,7.63,1.0
0.15146,7.11,1.0
0.15146,6.45,1.0
0.14707,7.11,1.0
0.14707,6.49,1.0
0.14939,5.78,1.0
0.14939,6.33,1.0
0.14939,5.66,1.0
0.1491,6.11,0.90621
0.1491,5.52,0.90621
0.1491,4.87,0.90621
0.1491,5.45,0.90621
0.15977,4.93,0.79363
0.15977,4.39,0.79363
0.15977,5.25,0.79363
0.15977,4.89,0.79363
0.14078,4.51,0.78854
0.14078,5.76,0.78854
0.14078,5.62,0.78854
0.14078,5.44,0.78854
0.14078,5.27,0.78854
0.22589,7.349999999999999,0.77619
0.22589,7.19,0.77619
0.22589,6.9,0.77619
0.22589,9.54,0.77619
0.2278,9.15,0.7707899999999999
0.2278,11.84,0.7707899999999999
0.23451,11.36,0.76743
0.23451,10.78,0.76743
0.24389,12.45,0.45406
0.24389,11.44,0.45406
0.24389,12.71,0.45406
0.24389,12.71,0.45406
0.23198,11.25,0.15581
0.23198,12.35,0.15581
0.12821,12.35,0.12859000000000004
0.12821,11.6,0.12859000000000004
0.12821,13.25,0.12859000000000004
0.12165,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.14435,9.3,1.0
0.14435,9.3,1.0
0.14435,9.3,1.0
0.14435,9.3,1.0
0.1469,8.48,1.0
0.16135,8.4,1.0
0.16135,8.4,1.0
0.16135,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.18671,8.4,1.0
0.18671,6.42,1.0
0.18671,6.42,1.0
0.1928,6.42,1.0
0.1928,6.42,1.0
0.19571,6.42,1.0
0.19571,6.72,1.0
0.19571,5.54,1.0
0.19571,5.54,1.0
0.19351,5.27,1.0
0.19351,5.27,1.0
0.19351,5.42,1.0
0.19351,5.42,1.0
0.19201,6.06,1.0
0.18667,5.45,1.0
0.18667,6.6,1.0
0.18667,6.03,1.0
0.18667,5.47,1.0
0.18577,6.48,1.0
0.18577,5.86,1.0
0.18577,6.58,1.0
0.18577,6.03,1.0
0.2202,6.6,1.0
0.2202,6.16,1.0
0.2202,5.63,1.0
0.2304,6.26,1.0
0.22809,5.8,1.0
0.22809,6.44,1.0
0.22809,6.09,1.0
0.22809,5.65,1.0
0.22809,6.57,1.0
0.1969,6.2,1.0
0.1969,5.74,1.0
0.1969,6.91,1.0
0.1969,6.51,1.0
0.1753,7.59,1.0
0.1753,7.32,1.0
0.1753,6.87,1.0
0.1753,7.84,1.0
0.1632,7.519999999999999,1.0
0.1632,7.01,1.0
0.1632,7.86,1.0
0.1632,7.46,1.0
0.15146,6.88,1.0
0.15146,7.63,1.0
0.15146,7.11,1.0
0.15744,6.45,1.0
0.15744,7.11,1.0
0.14939,6.49,1.0
0.14939,5.78,1.0
0.14939,6.33,1.0
0.14939,5.66,1.0
0.1491,6.11,0.90621
0.1491,5.52,0.90621
0.1491,4.87,0.90621
0.1491,5.45,0.90621
0.15977,4.93,0.79363
0.13336,4.39,0.7925499999999999
0.13336,5.25,0.7925499999999999
0.13336,4.89,0.7925499999999999
0.13336,4.51,0.7925499999999999
0.14078,5.76,0.78854
0.14078,5.62,0.78854
0.14078,5.44,0.78854
0.14078,5.27,0.78854
0.14967,7.349999999999999,0.78883
0.22589,7.19,0.77619
0.22589,6.9,0.77619
0.23266,9.54,0.43815
0.23451,9.15,0.76743
0.23451,11.84,0.76743
0.23451,11.36,0.76743
0.23451,10.78,0.76743
0.23451,12.45,0.76743
0.24389,11.44,0.45406
0.24389,11.44,0.45406
0.24389,12.71,0.45406
0.24389,11.25,0.45406
0.23198,12.35,0.15581
0.23935,12.35,0.22495
0.12284,11.6,0.43005
0.12284,13.25,0.43005
0.12165,9.3,1.0
0.12165,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.13339,9.3,1.0
0.14435,9.3,1.0
0.15058,9.3,1.0
0.15058,9.3,1.0
0.15058,9.3,1.0
0.1469,9.3,1.0
0.1469,8.4,1.0
0.16135,8.4,1.0
0.16135,8.4,1.0
0.16135,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.17467,8.4,1.0
0.18781,8.4,1.0
0.1928,6.42,1.0
0.1928,6.42,1.0
0.1928,6.42,1.0
0.1928,6.42,1.0
0.19571,6.42,1.0
0.19571,6.72,1.0
0.19571,5.54,1.0
0.19571,5.54,1.0
0.19351,5.27,1.0
0.19351,5.27,1.0
0.19867,5.42,1.0
0.19867,5.42,1.0
0.19867,6.06,1.0
0.18667,5.45,1.0
0.18667,6.6,1.0
0.18667,6.03,1.0
0.18667,5.47,1.0
0.18577,6.48,1.0
0.18577,5.86,1.0
0.18577,6.58,1.0
0.18577,6.03,1.0
0.2304,6.6,1.0
0.2304,6.16,1.0
0.2304,5.63,1.0
0.2304,6.26,1.0
0.2304,5.8,1.0
0.22809,6.44,1.0
0.22809,6.09,1.0
0.22809,5.65,1.0
0.22809,6.57,1.0
0.1969,6.2,1.0
0.1969,7.15,1.0
0.17813,6.91,1.0
0.17813,6.51,1.0
0.1753,6.01,1.0
0.1753,7.32,1.0
0.1753,6.87,1.0
0.1753,6.3,1.0
0.1753,7.519999999999999,1.0
0.1632,7.01,1.0
0.1632,6.38,1.0
0.1632,7.46,1.0
0.1632,6.88,1.0
0.15744,6.2,1.0
0.15744,7.11,1.0
0.15744,6.45,1.0
0.15744,7.11,1.0
0.14939,6.49,1.0
0.14939,5.78,1.0
0.14939,6.33,1.0
0.14939,5.66,1.0
0.1491,6.11,0.90621
0.1491,5.52,0.90621
0.1491,4.87,0.90621
0.12989,5.45,0.7931
0.12989,4.93,0.7931
0.13336,4.39,0.7925499999999999
0.13336,5.25,0.7925499999999999
0.13336,4.89,0.7925499999999999
0.13336,4.51,0.7925499999999999
0.14078,5.76,0.78854
0.14078,5.62,0.78854
0.14078,5.44,0.78854
0.14078,5.27,0.78854
0.14967,7.349999999999999,0.78883
0.23266,7.19,0.43815
0.23266,6.9,0.43815
0.23266,9.54,0.43815
0.23266,9.15,0.43815
0.23451,8.73,0.76743
0.23451,11.36,0.76743
0.23451,10.78,0.76743
0.23451,12.45,0.76743
0.24389,11.44,0.45406
0.24389,11.44,0.45406
0.24389,12.71,0.45406
0.24612,11.25,0.40134
0.23935,12.35,0.22495
0.23935,12.35,0.22495
0.12284,11.6,0.43005
0.12284,13.25,0.43005
0.12165,9.19,1.0
0.12165,9.19,1.0
0.13339,9.19,1.0
0.13339,9.19,1.0
0.13339,9.19,1.0
0.12861,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.1469,8.31,1.0
0.1469,8.31,1.0
0.16135,8.31,1.0
0.16135,8.31,1.0
0.17467,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.1928,8.32,1.0
0.1928,6.55,1.0
0.1928,6.55,1.0
0.1928,6.55,1.0
0.1928,6.55,1.0
0.19571,6.79,1.0
0.19571,5.86,1.0
0.19571,5.86,1.0
0.1897,5.57,1.0
0.19867,5.57,1.0
0.19867,5.66,1.0
0.19867,5.66,1.0
0.19867,6.16,1.0
0.18667,5.57,1.0
0.18667,6.65,1.0
0.18667,6.11,1.0
0.18667,7.0,1.0
0.18577,6.44,1.0
0.21911,5.86,1.0
0.21911,6.55,1.0
0.21911,5.99,1.0
0.21911,6.67,1.0
0.2304,6.16,1.0
0.2304,6.87,1.0
0.2304,6.44,1.0
0.2304,5.89,1.0
0.22809,6.82,1.0
0.22809,6.35,1.0
0.22809,7.36,1.0
0.20987,7.04,1.0
0.17813,6.55,1.0
0.17813,7.82,1.0
0.17813,7.49,1.0
0.17813,7.0,1.0
0.17813,6.41,1.0
0.1753,8.019999999999998,1.0
0.1753,7.5,1.0
0.1753,6.87,1.0
0.1753,8.24,1.0
0.21745,7.71,0.93654
0.16363,7.05,1.0
0.16363,8.12,1.0
0.16363,7.559999999999999,1.0
0.15744,6.89,1.0
0.15744,7.74,1.0
0.15744,7.13,1.0
0.15744,7.719999999999998,1.0
0.14939,7.18,1.0
0.14939,6.53,1.0
0.14939,7.08,1.0
0.14939,6.48,1.0
0.15501,6.98,0.91066
0.12989,6.46,0.7931
0.12989,5.84,0.7931
0.12989,6.58,0.7931
0.12989,6.09,0.7931
0.13336,6.95,0.7925499999999999
0.13336,6.66,0.7925499999999999
0.13336,6.27,0.7925499999999999
0.13336,5.81,0.7925499999999999
0.14078,5.33,0.78854
0.14078,7.07,0.78854
0.13839,6.74,0.8586399999999998
0.13839,6.35,0.8586399999999998
0.13839,5.95,0.8586399999999998
0.23266,8.12,0.43815
0.23266,7.639999999999999,0.43815
0.23266,10.08,0.43815
0.23266,9.59,0.43815
0.23451,9.08,0.76743
0.23451,11.37,0.76743
0.23451,10.83,0.76743
0.23451,12.12,0.76743
0.24612,11.32,0.40134
0.24612,11.32,0.40134
0.24612,12.09,0.40134
0.24612,11.06,0.40134
0.24612,11.34,0.40134
0.23935,11.34,0.22495
0.12284,10.99,0.43005
0.23935,12.26,0.22495
0.12165,9.19,1.0
0.12165,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.1469,8.31,1.0
0.1469,8.31,1.0
0.1456,8.31,1.0
0.15931999999999996,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.18781,8.32,1.0
0.1928,6.55,1.0
0.1928,6.55,1.0
0.1928,6.55,1.0
0.1928,6.55,1.0
0.1897,6.79,1.0
0.1897,5.86,1.0
0.1897,5.86,1.0
0.1897,5.57,1.0
0.19867,5.57,1.0
0.19867,5.66,1.0
0.19867,5.66,1.0
0.19867,6.16,1.0
0.18667,5.57,1.0
0.18667,6.65,1.0
0.18667,6.11,1.0
0.2065,7.0,1.0
0.2065,6.44,1.0
0.21911,7.04,1.0
0.21911,6.55,1.0
0.21911,7.04,1.0
0.21911,6.67,1.0
0.2304,6.16,1.0
0.2304,6.87,1.0
0.2304,6.44,1.0
0.2304,5.89,1.0
0.22809,6.82,1.0
0.17343,6.35,1.0
0.17343,7.36,1.0
0.20987,7.04,1.0
0.20987,6.55,1.0
0.17813,7.82,1.0
0.17813,7.49,1.0
0.17813,7.0,1.0
0.17813,6.41,1.0
0.1753,8.019999999999998,1.0
0.1753,7.5,1.0
0.1753,6.87,1.0
0.22041,8.24,1.0
0.22209,7.71,0.8751299999999999
0.16363,7.05,1.0
0.16363,8.12,1.0
0.16363,7.559999999999999,1.0
0.16363,6.89,1.0
0.15744,7.74,1.0
0.15744,7.13,1.0
0.15744,7.719999999999998,1.0
0.15744,7.18,1.0
0.14939,6.53,1.0
0.15501,7.08,0.91066
0.15501,6.48,0.91066
0.15501,6.98,0.91066
0.12989,6.46,0.7931
0.12989,6.95,0.7931
0.12989,6.58,0.7931
0.12989,6.09,0.7931
0.13336,6.95,0.7925499999999999
0.13336,6.66,0.7925499999999999
0.13336,6.27,0.7925499999999999
0.13336,5.81,0.7925499999999999
0.13734,5.33,0.7922599999999999
0.13839,7.07,0.8586399999999998
0.13839,6.74,0.8586399999999998
0.13839,6.35,0.8586399999999998
0.13839,5.95,0.8586399999999998
0.23266,8.12,0.43815
0.23266,7.639999999999999,0.43815
0.23266,10.08,0.43815
0.23266,9.59,0.43815
0.23451,9.08,0.76743
0.2458,11.37,0.15825
0.2458,10.83,0.15825
0.2458,10.23,0.15825
0.2458,11.32,0.15825
0.24612,11.32,0.40134
0.24612,12.09,0.40134
0.24612,11.06,0.40134
0.24612,11.34,0.40134
0.23935,11.34,0.22495
0.23935,10.99,0.22495
0.23935,12.26,0.22495
0.1222,9.19,1.0
0.1222,9.19,1.0
0.1222,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.15058,9.19,1.0
0.1456,9.09,1.0
0.1456,8.31,1.0
0.1456,8.31,1.0
0.1456,8.31,1.0
0.15931999999999996,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.18781,8.32,1.0
0.1928,6.55,1.0
0.19803,6.55,1.0
0.19803,6.55,1.0
0.19803,6.55,1.0
0.1897,6.79,1.0
0.1897,5.86,1.0
0.1897,5.86,1.0
0.1897,5.57,1.0
0.1897,5.57,1.0
0.19867,5.66,1.0
0.19867,5.66,1.0
0.19867,6.16,1.0
0.20643,5.57,1.0
0.2065,6.65,1.0
0.2065,6.11,1.0
0.2065,7.0,1.0
0.2065,6.44,1.0
0.21911,7.04,1.0
0.21911,6.55,1.0
0.16437,7.04,1.0
0.16437,6.67,1.0
0.16487,6.16,1.0
0.16487,6.87,1.0
0.16055,6.44,1.0
0.16055,7.11,1.0
0.16055,6.82,1.0
0.17343,6.35,1.0
0.17343,7.36,1.0
0.17343,7.04,1.0
0.17343,6.55,1.0
0.20222,7.82,1.0
0.20222,7.49,1.0
0.20222,7.0,1.0
0.20222,6.41,1.0
0.22041,8.019999999999998,1.0
0.22041,7.5,1.0
0.17224,6.87,1.0
0.22041,8.24,1.0
0.17224,7.71,1.0
0.16363,7.05,1.0
0.16363,8.12,1.0
0.16363,7.559999999999999,1.0
0.16363,6.89,1.0
0.15744,7.74,1.0
0.15744,7.13,1.0
0.15767,7.719999999999998,1.0
0.15767,7.18,1.0
0.15501,6.53,0.91066
0.15501,7.08,0.91066
0.15501,6.48,0.91066
0.15501,6.98,0.91066
0.15501,6.46,0.91066
0.12989,6.95,0.7931
0.12989,6.58,0.7931
0.12989,6.09,0.7931
0.12989,6.95,0.7931
0.13734,6.66,0.7922599999999999
0.13734,6.27,0.7922599999999999
0.13734,5.81,0.7922599999999999
0.13734,7.309999999999999,0.7922599999999999
0.13839,7.07,0.8586399999999998
0.13839,6.74,0.8586399999999998
0.13839,6.35,0.8586399999999998
0.13839,8.47,0.8586399999999998
0.23266,8.12,0.43815
0.23266,7.639999999999999,0.43815
0.23266,10.08,0.43815
0.24469,9.59,0.08977899999999998
0.24469,9.08,0.08977899999999998
0.2458,11.37,0.15825
0.2458,10.83,0.15825
0.2458,10.23,0.15825
0.2458,11.32,0.15825
0.24612,11.32,0.40134
0.24612,12.09,0.40134
0.24612,11.06,0.40134
0.24612,11.34,0.40134
0.23935,11.34,0.22495
0.25113,10.99,0.35295
0.25113,12.26,0.35295
0.1222,5.22,1.0
0.1222,9.19,1.0
0.1222,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.12861,9.19,1.0
0.15058,9.19,1.0
0.14464,9.19,1.0
0.14464,9.19,1.0
0.14464,9.19,1.0
0.14464,9.09,1.0
0.1456,8.31,1.0
0.1456,8.31,1.0
0.1456,8.31,1.0
0.1456,8.31,1.0
0.15134,8.31,1.0
0.18781,8.31,1.0
0.18781,8.31,1.0
0.18473,8.32,1.0
0.19803,6.55,1.0
0.19803,6.55,1.0
0.19803,6.55,1.0
0.19803,6.55,1.0
0.19803,6.79,1.0
0.1897,6.79,1.0
0.1897,5.86,1.0
0.1897,5.57,1.0
